time,open,high,low,close,volume
2024-03-05T00:57:00.000,1.08503,1.085065,1.084935,1.08503,108.0
2024-03-05T00:58:00.000,1.08503,1.085065,1.084995,1.08506,110.0
2024-03-05T00:59:00.000,1.08507,1.085075,1.08497,1.085025,107.0
2024-03-05T01:00:00.000,1.085015,1.08502,1.084965,1.08499,108.0
2024-03-05T01:01:00.000,1.084995,1.085,1.084815,1.08494,103.0
2024-03-05T01:02:00.000,1.084935,1.084945,1.08486,1.08489,102.0
2024-03-05T01:03:00.000,1.08489,1.084985,1.08486,1.08495,104.0
2024-03-05T01:04:00.000,1.08495,1.085035,1.084935,1.08499,109.0
2024-03-05T01:05:00.000,1.08499,1.085055,1.084975,1.08498,111.0
2024-03-05T01:06:00.000,1.084965,1.085015,1.084925,1.08501,112.0
2024-03-05T01:07:00.000,1.085005,1.085005,1.08482,1.08482,104.0
2024-03-05T01:08:00.000,1.08482,1.08499,1.084775,1.08495,112.0
2024-03-05T01:09:00.000,1.08495,1.08504,1.08495,1.08503,105.0
2024-03-05T01:10:00.000,1.08503,1.08506,1.08501,1.08501,102.0
2024-03-05T01:11:00.000,1.08501,1.085215,1.08501,1.0852,105.0
2024-03-05T01:12:00.000,1.0852,1.085205,1.08514,1.085175,107.0
2024-03-05T01:13:00.000,1.085175,1.085185,1.08499,1.085085,98.0
2024-03-05T01:14:00.000,1.085095,1.085095,1.085025,1.08506,103.0
2024-03-05T01:15:00.000,1.08505,1.08513,1.08505,1.08512,105.0
2024-03-05T01:16:00.000,1.08511,1.08512,1.085035,1.08507,102.0
2024-03-05T01:17:00.000,1.08507,1.085095,1.08503,1.085055,104.0
2024-03-05T01:18:00.000,1.08505,1.085065,1.084965,1.084985,91.0
2024-03-05T01:19:00.000,1.08499,1.085065,1.084985,1.084995,103.0
2024-03-05T01:20:00.000,1.084995,1.08504,1.084975,1.085,115.0
2024-03-05T01:21:00.000,1.085,1.085085,1.08499,1.08508,116.0
2024-03-05T01:22:00.000,1.08508,1.085155,1.08502,1.085145,93.0
2024-03-05T01:23:00.000,1.085145,1.085155,1.08511,1.085115,104.0
2024-03-05T01:24:00.000,1.085115,1.085215,1.085115,1.085205,103.0
2024-03-05T01:25:00.000,1.085205,1.08521,1.08513,1.08513,100.0
2024-03-05T01:26:00.000,1.08513,1.085175,1.085105,1.085145,97.0
2024-03-05T01:27:00.000,1.085145,1.085195,1.085135,1.085185,95.0
2024-03-05T01:28:00.000,1.085185,1.0852,1.085125,1.085175,104.0
2024-03-05T01:29:00.000,1.085185,1.085195,1.08514,1.08518,107.0
2024-03-05T01:30:00.000,1.085185,1.08526,1.08518,1.085255,107.0
2024-03-05T01:31:00.000,1.085265,1.085275,1.08516,1.0852,101.0
2024-03-05T01:32:00.000,1.0852,1.08524,1.085145,1.085165,117.0
2024-03-05T01:33:00.000,1.085165,1.0852,1.085145,1.08517,95.0
2024-03-05T01:34:00.000,1.085175,1.085185,1.085075,1.085125,106.0
2024-03-05T01:35:00.000,1.085125,1.08515,1.085085,1.085085,100.0
2024-03-05T01:36:00.000,1.08509,1.085145,1.08507,1.085135,114.0
2024-03-05T01:37:00.000,1.08514,1.08522,1.085115,1.0852,101.0
2024-03-05T01:38:00.000,1.08521,1.08526,1.08519,1.085245,99.0
2024-03-05T01:39:00.000,1.085245,1.085265,1.085215,1.08525,108.0
2024-03-05T01:40:00.000,1.08525,1.085315,1.08525,1.085275,106.0
2024-03-05T01:41:00.000,1.08528,1.08531,1.08524,1.085275,105.0
2024-03-05T01:42:00.000,1.08527,1.085365,1.085245,1.085345,109.0
2024-03-05T01:43:00.000,1.085355,1.085365,1.085265,1.085285,105.0
2024-03-05T01:44:00.000,1.085285,1.08535,1.08527,1.085335,101.0
2024-03-05T01:45:00.000,1.085335,1.085345,1.08526,1.085265,100.0
2024-03-05T01:46:00.000,1.085255,1.08531,1.085255,1.0853,106.0
2024-03-05T01:47:00.000,1.085295,1.08534,1.08527,1.085335,100.0
2024-03-05T01:48:00.000,1.08534,1.085355,1.08529,1.085315,98.0
2024-03-05T01:49:00.000,1.085315,1.085355,1.085255,1.085285,98.0
2024-03-05T01:50:00.000,1.08529,1.085295,1.08523,1.085235,113.0
2024-03-05T01:51:00.000,1.085225,1.08525,1.08512,1.085175,104.0
2024-03-05T01:52:00.000,1.08518,1.085215,1.085165,1.0852,102.0
2024-03-05T01:53:00.000,1.085195,1.08522,1.085165,1.085185,98.0
2024-03-05T01:54:00.000,1.085185,1.08519,1.08507,1.08514,107.0
2024-03-05T01:55:00.000,1.08513,1.085165,1.085075,1.085095,107.0
2024-03-05T01:56:00.000,1.085095,1.0851,1.084965,1.08497,105.0
2024-03-05T01:57:00.000,1.084975,1.084975,1.08481,1.08483,102.0
2024-03-05T01:58:00.000,1.08484,1.08499,1.08483,1.08497,107.0
2024-03-05T01:59:00.000,1.08497,1.085005,1.084925,1.084995,108.0
2024-03-05T02:00:00.000,1.084995,1.085025,1.08492,1.084965,114.0
2024-03-05T02:01:00.000,1.08496,1.085015,1.084955,1.084985,114.0
2024-03-05T02:02:00.000,1.084985,1.08501,1.084905,1.085005,110.0
2024-03-05T02:03:00.000,1.085015,1.08505,1.085,1.08501,112.0
2024-03-05T02:04:00.000,1.08502,1.08506,1.084975,1.085045,106.0
2024-03-05T02:05:00.000,1.08504,1.08504,1.085005,1.08502,104.0
2024-03-05T02:06:00.000,1.08502,1.085035,1.084875,1.084945,117.0
2024-03-05T02:07:00.000,1.084955,1.085005,1.084915,1.084985,102.0
2024-03-05T02:08:00.000,1.084985,1.084995,1.084785,1.08479,94.0
2024-03-05T02:09:00.000,1.08478,1.084815,1.08472,1.084795,113.0
2024-03-05T02:10:00.000,1.0848,1.08481,1.084635,1.084675,106.0
2024-03-05T02:11:00.000,1.084665,1.084725,1.08461,1.08467,107.0
2024-03-05T02:12:00.000,1.08467,1.084835,1.084625,1.08478,106.0
2024-03-05T02:13:00.000,1.084785,1.084795,1.084655,1.08467,102.0
2024-03-05T02:14:00.000,1.08467,1.084725,1.08464,1.084675,110.0
2024-03-05T02:15:00.000,1.08468,1.08472,1.08467,1.084715,112.0
2024-03-05T02:16:00.000,1.084715,1.08477,1.08468,1.08473,94.0
2024-03-05T02:17:00.000,1.08472,1.084745,1.0847,1.08473,104.0
2024-03-05T02:18:00.000,1.08473,1.08475,1.08468,1.08471,107.0
2024-03-05T02:19:00.000,1.08471,1.08478,1.0847,1.08477,103.0
2024-03-05T02:20:00.000,1.08477,1.08487,1.08477,1.084855,95.0
2024-03-05T02:21:00.000,1.08486,1.08488,1.08476,1.084765,109.0
2024-03-05T02:22:00.000,1.084765,1.08485,1.084745,1.084825,109.0
2024-03-05T02:23:00.000,1.084835,1.08486,1.084805,1.084855,103.0
2024-03-05T02:24:00.000,1.084865,1.084865,1.084795,1.084815,111.0
2024-03-05T02:25:00.000,1.084815,1.084845,1.084705,1.08471,111.0
2024-03-05T02:26:00.000,1.08471,1.084825,1.084685,1.0848,100.0
2024-03-05T02:27:00.000,1.0848,1.08486,1.08478,1.08484,110.0
2024-03-05T02:28:00.000,1.08484,1.08486,1.084785,1.084855,107.0
2024-03-05T02:29:00.000,1.08486,1.08486,1.084795,1.084845,106.0
2024-03-05T02:30:00.000,1.08484,1.08484,1.08477,1.08481,108.0
2024-03-05T02:31:00.000,1.08482,1.084835,1.08464,1.08465,105.0
2024-03-05T02:32:00.000,1.08466,1.0847,1.084635,1.08464,110.0
2024-03-05T02:33:00.000,1.08464,1.084725,1.084595,1.084595,108.0
2024-03-05T02:34:00.000,1.084595,1.084685,1.08459,1.0846,107.0
2024-03-05T02:35:00.000,1.0846,1.084635,1.08458,1.084635,104.0
2024-03-05T02:36:00.000,1.084635,1.084635,1.084595,1.084615,105.0
2024-03-05T02:37:00.000,1.084625,1.084685,1.0846,1.08467,105.0
2024-03-05T02:38:00.000,1.08467,1.084685,1.08457,1.084675,102.0
2024-03-05T02:39:00.000,1.084675,1.0847,1.08462,1.08462,106.0
2024-03-05T02:40:00.000,1.084625,1.08471,1.084605,1.08466,108.0
2024-03-05T02:41:00.000,1.084655,1.08467,1.084595,1.08463,108.0
2024-03-05T02:42:00.000,1.084625,1.08464,1.08455,1.084565,102.0
2024-03-05T02:43:00.000,1.084565,1.08468,1.084545,1.08465,113.0
2024-03-05T02:44:00.000,1.084645,1.08469,1.084615,1.084685,114.0
2024-03-05T02:45:00.000,1.08468,1.08473,1.08462,1.084685,114.0
2024-03-05T02:46:00.000,1.084695,1.08474,1.08467,1.08469,111.0
2024-03-05T02:47:00.000,1.08469,1.0847,1.08459,1.08463,110.0
2024-03-05T02:48:00.000,1.08463,1.08471,1.0846,1.084705,110.0
2024-03-05T02:49:00.000,1.084695,1.084745,1.084655,1.08474,114.0
2024-03-05T02:50:00.000,1.08473,1.08475,1.084615,1.08471,113.0
2024-03-05T02:51:00.000,1.08471,1.08474,1.08462,1.08465,99.0
2024-03-05T02:52:00.000,1.08466,1.08468,1.0846,1.08467,100.0
2024-03-05T02:53:00.000,1.08467,1.08469,1.0846,1.08468,106.0
2024-03-05T02:54:00.000,1.084685,1.084705,1.084615,1.0847,104.0
2024-03-05T02:55:00.000,1.0847,1.08475,1.084685,1.08473,108.0
2024-03-05T02:56:00.000,1.08473,1.084795,1.08469,1.08475,113.0
2024-03-05T02:57:00.000,1.08475,1.084785,1.0847,1.084745,106.0
2024-03-05T02:58:00.000,1.084745,1.08482,1.084685,1.084715,111.0
2024-03-05T02:59:00.000,1.084715,1.08477,1.084695,1.08474,114.0
2024-03-05T03:00:00.000,1.08473,1.084745,1.08457,1.08462,112.0
2024-03-05T03:01:00.000,1.08462,1.08469,1.08459,1.0846,116.0
2024-03-05T03:02:00.000,1.0846,1.08479,1.08459,1.084755,112.0
2024-03-05T03:03:00.000,1.084755,1.08484,1.08474,1.08483,109.0
2024-03-05T03:04:00.000,1.084825,1.084935,1.08481,1.08492,106.0
2024-03-05T03:05:00.000,1.08493,1.08494,1.084745,1.08491,112.0
2024-03-05T03:06:00.000,1.0849,1.08496,1.08485,1.084865,110.0
2024-03-05T03:07:00.000,1.084875,1.084935,1.08481,1.084875,114.0
2024-03-05T03:08:00.000,1.08488,1.08494,1.08479,1.0849,114.0
2024-03-05T03:09:00.000,1.0849,1.08496,1.08486,1.08493,112.0
2024-03-05T03:10:00.000,1.08492,1.08495,1.0848,1.08485,102.0
2024-03-05T03:11:00.000,1.084855,1.084925,1.08484,1.08491,115.0
2024-03-05T03:12:00.000,1.08491,1.08493,1.084785,1.084805,109.0
2024-03-05T03:13:00.000,1.0848,1.084955,1.08479,1.084915,101.0
2024-03-05T03:14:00.000,1.084915,1.084965,1.0849,1.084925,113.0
2024-03-05T03:15:00.000,1.08493,1.084955,1.084885,1.084955,112.0
2024-03-05T03:16:00.000,1.08495,1.08496,1.08484,1.084865,103.0
2024-03-05T03:17:00.000,1.084855,1.084885,1.084815,1.08488,108.0
2024-03-05T03:18:00.000,1.084875,1.08488,1.084805,1.08487,105.0
2024-03-05T03:19:00.000,1.08487,1.08487,1.08479,1.08481,105.0
2024-03-05T03:20:00.000,1.0848,1.08493,1.084765,1.08485,108.0
2024-03-05T03:21:00.000,1.08485,1.08485,1.084655,1.084705,109.0
2024-03-05T03:22:00.000,1.0847,1.08482,1.08469,1.08474,111.0
2024-03-05T03:23:00.000,1.084745,1.084905,1.08473,1.084805,112.0
2024-03-05T03:24:00.000,1.08481,1.084825,1.084745,1.084745,109.0
2024-03-05T03:25:00.000,1.08474,1.084785,1.084595,1.08462,98.0
2024-03-05T03:26:00.000,1.08462,1.08465,1.08457,1.08458,112.0
2024-03-05T03:27:00.000,1.084575,1.084585,1.08449,1.084505,106.0
2024-03-05T03:28:00.000,1.084505,1.08454,1.084315,1.08438,116.0
2024-03-05T03:29:00.000,1.08439,1.08451,1.084365,1.08448,114.0
2024-03-05T03:30:00.000,1.08449,1.084755,1.08449,1.08474,116.0
2024-03-05T03:31:00.000,1.08474,1.08474,1.084645,1.08473,114.0
2024-03-05T03:32:00.000,1.084735,1.08476,1.084575,1.08473,113.0
2024-03-05T03:33:00.000,1.08474,1.08491,1.08468,1.08491,110.0
2024-03-05T03:34:00.000,1.08491,1.08493,1.08486,1.084925,115.0
2024-03-05T03:35:00.000,1.084925,1.085085,1.08492,1.08505,116.0
2024-03-05T03:36:00.000,1.085065,1.085155,1.084965,1.08497,106.0
2024-03-05T03:37:00.000,1.08496,1.085,1.08489,1.08499,118.0
2024-03-05T03:38:00.000,1.084985,1.085165,1.08492,1.084935,119.0
2024-03-05T03:39:00.000,1.08494,1.085,1.084875,1.084985,115.0
2024-03-05T03:40:00.000,1.084975,1.084995,1.08475,1.08475,109.0
2024-03-05T03:41:00.000,1.084755,1.084755,1.08426,1.084375,116.0
2024-03-05T03:42:00.000,1.08438,1.084495,1.084195,1.084205,114.0
2024-03-05T03:43:00.000,1.084205,1.08448,1.084205,1.08443,114.0
2024-03-05T03:44:00.000,1.084435,1.084455,1.084365,1.08439,114.0
2024-03-05T03:45:00.000,1.08438,1.08449,1.084275,1.08441,110.0
2024-03-05T03:46:00.000,1.08441,1.084585,1.084395,1.084585,109.0
2024-03-05T03:47:00.000,1.084585,1.08468,1.08455,1.084595,111.0
2024-03-05T03:48:00.000,1.084595,1.084645,1.084545,1.084605,116.0
2024-03-05T03:49:00.000,1.084595,1.08469,1.08448,1.08464,111.0
2024-03-05T03:50:00.000,1.08464,1.084715,1.084615,1.084675,115.0
2024-03-05T03:51:00.000,1.084675,1.08481,1.084665,1.084805,118.0
2024-03-05T03:52:00.000,1.084795,1.084855,1.08465,1.08465,116.0
2024-03-05T03:53:00.000,1.084655,1.084795,1.084595,1.084795,115.0
2024-03-05T03:54:00.000,1.084795,1.08483,1.08467,1.084695,111.0
2024-03-05T03:55:00.000,1.084695,1.08485,1.084655,1.08481,115.0
2024-03-05T03:56:00.000,1.084815,1.08484,1.084635,1.084665,116.0
2024-03-05T03:57:00.000,1.084665,1.084665,1.08443,1.084595,114.0
2024-03-05T03:58:00.000,1.084585,1.08469,1.084525,1.08467,113.0
2024-03-05T03:59:00.000,1.08466,1.08468,1.08459,1.084605,111.0
2024-03-05T04:00:00.000,1.08461,1.08477,1.084595,1.084705,113.0
2024-03-05T04:01:00.000,1.0847,1.084865,1.084665,1.084755,117.0
2024-03-05T04:02:00.000,1.08476,1.0848,1.08464,1.08477,111.0
2024-03-05T04:03:00.000,1.084765,1.084885,1.08476,1.0848,118.0
2024-03-05T04:04:00.000,1.0848,1.08486,1.084765,1.084825,113.0
2024-03-05T04:05:00.000,1.08482,1.084865,1.08481,1.08482,102.0
2024-03-05T04:06:00.000,1.08481,1.08484,1.084625,1.08484,115.0
2024-03-05T04:07:00.000,1.084815,1.084825,1.084625,1.08468,114.0
2024-03-05T04:08:00.000,1.08468,1.08469,1.08461,1.08466,114.0
2024-03-05T04:09:00.000,1.08465,1.08483,1.08465,1.084755,117.0
2024-03-05T04:10:00.000,1.08475,1.08485,1.08471,1.084825,118.0
2024-03-05T04:11:00.000,1.084825,1.084835,1.08475,1.08482,112.0
2024-03-05T04:12:00.000,1.08482,1.08504,1.08482,1.085035,117.0
2024-03-05T04:13:00.000,1.085025,1.08509,1.08498,1.08508,112.0
2024-03-05T04:14:00.000,1.085075,1.08519,1.085065,1.08511,109.0
2024-03-05T04:15:00.000,1.085105,1.08525,1.0851,1.08523,115.0
2024-03-05T04:16:00.000,1.08524,1.08524,1.08516,1.085225,110.0
2024-03-05T04:17:00.000,1.08522,1.085295,1.08515,1.08526,114.0
2024-03-05T04:18:00.000,1.085265,1.08545,1.08526,1.08541,116.0
2024-03-05T04:19:00.000,1.08541,1.08544,1.085355,1.08537,116.0
2024-03-05T04:20:00.000,1.08538,1.08544,1.08534,1.085355,114.0
2024-03-05T04:21:00.000,1.085355,1.08536,1.08515,1.085165,96.0
2024-03-05T04:22:00.000,1.085155,1.085185,1.08498,1.08499,109.0
2024-03-05T04:23:00.000,1.08498,1.08504,1.08488,1.08489,110.0
2024-03-05T04:24:00.000,1.084885,1.08498,1.084885,1.08496,116.0
2024-03-05T04:25:00.000,1.08495,1.085075,1.0849,1.085035,111.0
2024-03-05T04:26:00.000,1.08503,1.085135,1.084985,1.08506,114.0
2024-03-05T04:27:00.000,1.08505,1.08517,1.085035,1.085055,115.0
2024-03-05T04:28:00.000,1.08506,1.085125,1.085005,1.085115,117.0
2024-03-05T04:29:00.000,1.085105,1.08513,1.084995,1.085015,111.0
2024-03-05T04:30:00.000,1.08503,1.085075,1.08496,1.08497,115.0
2024-03-05T04:31:00.000,1.08498,1.08508,1.08492,1.08508,117.0
2024-03-05T04:32:00.000,1.085085,1.085165,1.08482,1.08482,111.0
2024-03-05T04:33:00.000,1.08482,1.084875,1.084485,1.0846,114.0
2024-03-05T04:34:00.000,1.08459,1.084845,1.08455,1.08477,117.0
2024-03-05T04:35:00.000,1.08477,1.084785,1.084615,1.08474,113.0
2024-03-05T04:36:00.000,1.08474,1.084785,1.0846,1.084615,109.0
2024-03-05T04:37:00.000,1.084615,1.0847,1.08454,1.084635,118.0
2024-03-05T04:38:00.000,1.08463,1.08468,1.084535,1.084625,118.0
2024-03-05T04:39:00.000,1.08463,1.084655,1.08458,1.08463,109.0
2024-03-05T04:40:00.000,1.084635,1.084645,1.08447,1.08447,111.0
2024-03-05T04:41:00.000,1.08447,1.084635,1.08442,1.084615,110.0
2024-03-05T04:42:00.000,1.084615,1.084675,1.084575,1.08465,113.0
2024-03-05T04:43:00.000,1.084655,1.084665,1.08457,1.084645,104.0
2024-03-05T04:44:00.000,1.084645,1.084655,1.08455,1.084625,108.0
2024-03-05T04:45:00.000,1.084605,1.084605,1.084045,1.084535,116.0
2024-03-05T04:46:00.000,1.08454,1.084655,1.084415,1.084525,115.0
2024-03-05T04:47:00.000,1.08453,1.08466,1.084465,1.084645,117.0
2024-03-05T04:48:00.000,1.084645,1.08469,1.08458,1.08469,114.0
2024-03-05T04:49:00.000,1.08468,1.084695,1.08441,1.0846,115.0
2024-03-05T04:50:00.000,1.084605,1.08466,1.084525,1.084635,117.0
2024-03-05T04:51:00.000,1.084635,1.084665,1.084505,1.08453,113.0
2024-03-05T04:52:00.000,1.084535,1.08456,1.084395,1.08449,115.0
2024-03-05T04:53:00.000,1.08449,1.0846,1.0844,1.0846,115.0
2024-03-05T04:54:00.000,1.084595,1.08464,1.084475,1.084605,112.0
2024-03-05T04:55:00.000,1.08461,1.084665,1.084455,1.084515,111.0
2024-03-05T04:56:00.000,1.0845,1.084655,1.08444,1.0846,104.0
2024-03-05T04:57:00.000,1.0846,1.08461,1.084485,1.08458,113.0
2024-03-05T04:58:00.000,1.08458,1.084685,1.084525,1.08458,110.0
2024-03-05T04:59:00.000,1.08458,1.08464,1.08451,1.08452,110.0
2024-03-05T05:00:00.000,1.08464,1.087235,1.08464,1.08719,118.0
2024-03-05T05:01:00.000,1.08715,1.087615,1.087065,1.08722,117.0
2024-03-05T05:02:00.000,1.08719,1.087325,1.086895,1.08706,117.0
2024-03-05T05:03:00.000,1.087075,1.08715,1.086815,1.087015,118.0
2024-03-05T05:04:00.000,1.08702,1.08716,1.086445,1.086465,116.0
2024-03-05T05:05:00.000,1.086465,1.08657,1.08625,1.086535,120.0
2024-03-05T05:06:00.000,1.086535,1.086685,1.08638,1.086575,119.0
2024-03-05T05:07:00.000,1.086575,1.08658,1.08623,1.086455,118.0
2024-03-05T05:08:00.000,1.08645,1.08668,1.08644,1.086675,119.0
2024-03-05T05:09:00.000,1.08668,1.086775,1.086505,1.08655,120.0
2024-03-05T05:10:00.000,1.086535,1.08672,1.08631,1.086715,120.0
2024-03-05T05:11:00.000,1.086705,1.086795,1.08658,1.08678,120.0
2024-03-05T05:12:00.000,1.08678,1.086785,1.086495,1.086705,119.0
2024-03-05T05:13:00.000,1.0867,1.08688,1.0867,1.086795,119.0
2024-03-05T05:14:00.000,1.0868,1.087,1.08677,1.086935,120.0
2024-03-05T05:15:00.000,1.086945,1.087135,1.086835,1.087135,117.0
2024-03-05T05:16:00.000,1.08713,1.087375,1.08713,1.08731,117.0
2024-03-05T05:17:00.000,1.087315,1.08744,1.087315,1.08737,119.0
2024-03-05T05:18:00.000,1.087375,1.087435,1.087125,1.08729,115.0
2024-03-05T05:19:00.000,1.087295,1.08737,1.087185,1.08729,118.0
2024-03-05T05:20:00.000,1.08728,1.0873,1.08696,1.087135,118.0
2024-03-05T05:21:00.000,1.08714,1.08729,1.087105,1.087165,117.0
2024-03-05T05:22:00.000,1.087185,1.087295,1.08715,1.08715,114.0
2024-03-05T05:23:00.000,1.08714,1.08714,1.086885,1.08697,116.0
2024-03-05T05:24:00.000,1.08699,1.087015,1.0867,1.086855,117.0
2024-03-05T05:25:00.000,1.08686,1.086865,1.08671,1.08683,115.0
2024-03-05T05:26:00.000,1.086835,1.086855,1.086645,1.08671,120.0
2024-03-05T05:27:00.000,1.086715,1.08684,1.08666,1.08666,108.0
2024-03-05T05:28:00.000,1.086665,1.086955,1.086665,1.086815,114.0
2024-03-05T05:29:00.000,1.086815,1.086855,1.08669,1.086695,111.0
2024-03-05T05:30:00.000,1.08669,1.086825,1.08655,1.08673,115.0
2024-03-05T05:31:00.000,1.086755,1.08698,1.086745,1.0869,117.0
2024-03-05T05:32:00.000,1.08691,1.08694,1.086745,1.086865,116.0
2024-03-05T05:33:00.000,1.086855,1.08686,1.08663,1.086685,116.0
2024-03-05T05:34:00.000,1.08669,1.08676,1.08665,1.08674,117.0
2024-03-05T05:35:00.000,1.08675,1.086965,1.08675,1.08694,116.0
2024-03-05T05:36:00.000,1.086945,1.08698,1.08687,1.08698,114.0
2024-03-05T05:37:00.000,1.08698,1.087,1.086705,1.086825,115.0
2024-03-05T05:38:00.000,1.086825,1.086825,1.08653,1.08653,113.0
2024-03-05T05:39:00.000,1.08653,1.08672,1.0864,1.086685,115.0
2024-03-05T05:40:00.000,1.086695,1.087,1.086695,1.08699,115.0
2024-03-05T05:41:00.000,1.086985,1.08706,1.08692,1.086945,119.0
2024-03-05T05:42:00.000,1.086945,1.086975,1.08683,1.0869,112.0
2024-03-05T05:43:00.000,1.086905,1.087065,1.08687,1.08705,116.0
2024-03-05T05:44:00.000,1.08706,1.08742,1.08704,1.08739,114.0
2024-03-05T05:45:00.000,1.087395,1.08744,1.08714,1.087215,115.0
2024-03-05T05:46:00.000,1.087215,1.08733,1.087185,1.087275,114.0
2024-03-05T05:47:00.000,1.087275,1.087465,1.08719,1.08746,114.0
2024-03-05T05:48:00.000,1.087465,1.08749,1.0873,1.087365,118.0
2024-03-05T05:49:00.000,1.08736,1.087415,1.08723,1.087395,113.0
2024-03-05T05:50:00.000,1.08738,1.08742,1.087075,1.087135,117.0
2024-03-05T05:51:00.000,1.08714,1.08715,1.08693,1.08694,120.0
2024-03-05T05:52:00.000,1.086945,1.087135,1.0869,1.087045,116.0
2024-03-05T05:53:00.000,1.087045,1.0873,1.08703,1.087205,114.0
2024-03-05T05:54:00.000,1.0872,1.0873,1.08717,1.087205,116.0
2024-03-05T05:55:00.000,1.0872,1.08725,1.08717,1.08722,115.0
2024-03-05T05:56:00.000,1.08723,1.08723,1.087,1.087135,118.0
2024-03-05T05:57:00.000,1.08713,1.0872,1.087065,1.08716,114.0
2024-03-05T05:58:00.000,1.087155,1.0872,1.087115,1.087135,113.0
2024-03-05T05:59:00.000,1.087135,1.087195,1.08711,1.08715,115.0
2024-03-05T06:00:00.000,1.087155,1.087205,1.087055,1.08709,110.0
2024-03-05T06:01:00.000,1.08708,1.08709,1.08685,1.08697,114.0
2024-03-05T06:02:00.000,1.08697,1.08699,1.086875,1.086915,113.0
2024-03-05T06:03:00.000,1.086915,1.08693,1.086665,1.08669,110.0
2024-03-05T06:04:00.000,1.086695,1.086805,1.086575,1.086575,117.0
2024-03-05T06:05:00.000,1.08657,1.08671,1.08656,1.08658,112.0
2024-03-05T06:06:00.000,1.086575,1.08663,1.086475,1.08663,109.0
2024-03-05T06:07:00.000,1.08662,1.08673,1.086585,1.086635,115.0
2024-03-05T06:08:00.000,1.086645,1.08665,1.086425,1.08646,114.0
2024-03-05T06:09:00.000,1.086455,1.086485,1.086315,1.08632,115.0
2024-03-05T06:10:00.000,1.08633,1.086335,1.08617,1.08628,117.0
2024-03-05T06:11:00.000,1.08629,1.08633,1.086195,1.08625,115.0
2024-03-05T06:12:00.000,1.08626,1.086305,1.08609,1.08609,118.0
2024-03-05T06:13:00.000,1.086095,1.086285,1.086065,1.08617,116.0
2024-03-05T06:14:00.000,1.08617,1.08641,1.086155,1.08641,114.0
2024-03-05T06:15:00.000,1.086405,1.086515,1.086375,1.08646,111.0
2024-03-05T06:16:00.000,1.086455,1.08652,1.086375,1.08642,108.0
2024-03-05T06:17:00.000,1.08642,1.086525,1.086405,1.0865,117.0
2024-03-05T06:18:00.000,1.08649,1.08653,1.08644,1.086465,110.0
2024-03-05T06:19:00.000,1.086465,1.08651,1.086365,1.086425,103.0
2024-03-05T06:20:00.000,1.086425,1.08645,1.086335,1.086365,103.0
2024-03-05T06:21:00.000,1.086355,1.08656,1.08632,1.08655,114.0
2024-03-05T06:22:00.000,1.08657,1.08662,1.08646,1.08661,102.0
2024-03-05T06:23:00.000,1.086605,1.08673,1.086575,1.086715,104.0
2024-03-05T06:24:00.000,1.086715,1.08679,1.086695,1.08679,112.0
2024-03-05T06:25:00.000,1.08679,1.08688,1.08668,1.08668,117.0
2024-03-05T06:26:00.000,1.08668,1.08672,1.08657,1.086655,107.0
2024-03-05T06:27:00.000,1.086655,1.08666,1.08636,1.08645,107.0
2024-03-05T06:28:00.000,1.08645,1.086515,1.08641,1.08651,111.0
2024-03-05T06:29:00.000,1.086515,1.08668,1.086495,1.08667,112.0
2024-03-05T06:30:00.000,1.08667,1.086805,1.086655,1.08674,115.0
2024-03-05T06:31:00.000,1.086745,1.08676,1.08657,1.086665,117.0
2024-03-05T06:32:00.000,1.08667,1.086695,1.08652,1.086525,113.0
2024-03-05T06:33:00.000,1.08652,1.086635,1.08649,1.08655,108.0
2024-03-05T06:34:00.000,1.08656,1.08657,1.086435,1.08646,118.0
2024-03-05T06:35:00.000,1.086465,1.08664,1.086445,1.086605,111.0
2024-03-05T06:36:00.000,1.0866,1.08662,1.08634,1.086375,113.0
2024-03-05T06:37:00.000,1.08638,1.08644,1.086345,1.0864,114.0
2024-03-05T06:38:00.000,1.08641,1.08642,1.086235,1.086255,114.0
2024-03-05T06:39:00.000,1.086255,1.08627,1.08604,1.086055,113.0
2024-03-05T06:40:00.000,1.086045,1.086145,1.085955,1.08601,115.0
2024-03-05T06:41:00.000,1.086,1.086085,1.08597,1.08599,112.0
2024-03-05T06:42:00.000,1.086,1.08611,1.08587,1.08606,114.0
2024-03-05T06:43:00.000,1.08605,1.086065,1.085865,1.085935,112.0
2024-03-05T06:44:00.000,1.08594,1.086025,1.08583,1.08599,107.0
2024-03-05T06:45:00.000,1.086,1.08605,1.08581,1.08588,112.0
2024-03-05T06:46:00.000,1.08588,1.08592,1.08582,1.08587,107.0
2024-03-05T06:47:00.000,1.08586,1.086025,1.08586,1.085995,108.0
2024-03-05T06:48:00.000,1.085995,1.08613,1.085955,1.086085,112.0
2024-03-05T06:49:00.000,1.08605,1.08611,1.08597,1.086025,113.0
2024-03-05T06:50:00.000,1.086025,1.086175,1.08601,1.086035,103.0
2024-03-05T06:51:00.000,1.08604,1.08606,1.08597,1.085985,116.0
2024-03-05T06:52:00.000,1.08598,1.086125,1.08597,1.08607,113.0
2024-03-05T06:53:00.000,1.086075,1.08609,1.085975,1.08608,106.0
2024-03-05T06:54:00.000,1.08607,1.086175,1.08602,1.086045,113.0
